Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
31-01-2021,Harbour Control,Arrival,0,0,0,0
31-01-2021,Harbour Control,Departure,0,0,0,0
31-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
31-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
31-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0
31-01-2021,Macau Ferry Terminal,Departure,0,0,0,0
31-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
31-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
01-02-2021,Airport,Arrival,303,1,20,324
01-02-2021,Airport,Departure,458,1,16,475
01-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
01-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
01-02-2021,Hung Hom,Arrival,0,0,0,0
01-02-2021,Hung Hom,Departure,0,0,0,0
01-02-2021,Lo Wu,Arrival,0,0,0,0
01-02-2021,Lo Wu,Departure,0,0,0,0
01-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
01-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
01-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
01-02-2021,Heung Yuen Wai,Departure,0,0,0,0
01-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,82,0,2,84
01-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,35,1,1,37
01-02-2021,Lok Ma Chau,Arrival,0,0,0,0
01-02-2021,Lok Ma Chau,Departure,0,0,0,0
01-02-2021,Man Kam To,Arrival,0,0,0,0
01-02-2021,Man Kam To,Departure,0,0,0,0
01-02-2021,Sha Tau Kok,Arrival,0,0,0,0
01-02-2021,Sha Tau Kok,Departure,0,0,0,0
01-02-2021,Shenzhen Bay,Arrival,660,53,2,715
01-02-2021,Shenzhen Bay,Departure,253,17,0,270
01-02-2021,China Ferry Terminal,Arrival,0,0,0,0
01-02-2021,China Ferry Terminal,Departure,0,0,0,0
01-02-2021,Harbour Control,Arrival,0,0,0,0
01-02-2021,Harbour Control,Departure,0,0,0,0
01-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
01-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
01-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
01-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
01-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
01-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
02-02-2021,Airport,Arrival,428,2,19,449
02-02-2021,Airport,Departure,627,10,42,679
02-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
02-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
02-02-2021,Hung Hom,Arrival,0,0,0,0
02-02-2021,Hung Hom,Departure,0,0,0,0
02-02-2021,Lo Wu,Arrival,0,0,0,0
02-02-2021,Lo Wu,Departure,0,0,0,0
02-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
02-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
02-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
02-02-2021,Heung Yuen Wai,Departure,0,0,0,0
02-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,99,1,4,104
02-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,47,2,1,50
02-02-2021,Lok Ma Chau,Arrival,0,0,0,0
02-02-2021,Lok Ma Chau,Departure,0,0,0,0
02-02-2021,Man Kam To,Arrival,0,0,0,0
02-02-2021,Man Kam To,Departure,0,0,0,0
02-02-2021,Sha Tau Kok,Arrival,0,0,0,0
02-02-2021,Sha Tau Kok,Departure,0,0,0,0
02-02-2021,Shenzhen Bay,Arrival,903,62,0,965
02-02-2021,Shenzhen Bay,Departure,330,37,1,368
02-02-2021,China Ferry Terminal,Arrival,0,0,0,0
02-02-2021,China Ferry Terminal,Departure,0,0,0,0
02-02-2021,Harbour Control,Arrival,0,0,0,0
02-02-2021,Harbour Control,Departure,0,0,0,0
02-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
02-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
02-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
02-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
02-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
02-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
03-02-2021,Airport,Arrival,331,4,12,347
03-02-2021,Airport,Departure,226,2,20,248
03-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
03-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
03-02-2021,Hung Hom,Arrival,0,0,0,0
03-02-2021,Hung Hom,Departure,0,0,0,0
03-02-2021,Lo Wu,Arrival,0,0,0,0
03-02-2021,Lo Wu,Departure,0,0,0,0
03-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
03-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
03-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
03-02-2021,Heung Yuen Wai,Departure,0,0,0,0
03-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,149,3,3,155
03-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,38,2,0,40
03-02-2021,Lok Ma Chau,Arrival,0,0,0,0
03-02-2021,Lok Ma Chau,Departure,0,0,0,0
03-02-2021,Man Kam To,Arrival,0,0,0,0
03-02-2021,Man Kam To,Departure,0,0,0,0
03-02-2021,Sha Tau Kok,Arrival,0,0,0,0
03-02-2021,Sha Tau Kok,Departure,0,0,0,0
03-02-2021,Shenzhen Bay,Arrival,1540,69,1,1610
03-02-2021,Shenzhen Bay,Departure,555,34,5,594
03-02-2021,China Ferry Terminal,Arrival,0,0,0,0
03-02-2021,China Ferry Terminal,Departure,0,0,0,0
03-02-2021,Harbour Control,Arrival,0,0,0,0
03-02-2021,Harbour Control,Departure,0,0,0,0
03-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
03-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
03-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
03-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
03-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
03-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
04-02-2021,Airport,Arrival,343,4,8,355
04-02-2021,Airport,Departure,574,5,23,602
04-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
04-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
04-02-2021,Hung Hom,Arrival,0,0,0,0
04-02-2021,Hung Hom,Departure,0,0,0,0
04-02-2021,Lo Wu,Arrival,0,0,0,0
04-02-2021,Lo Wu,Departure,0,0,0,0
04-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
04-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
04-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
04-02-2021,Heung Yuen Wai,Departure,0,0,0,0
04-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,146,3,1,150
04-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,33,5,1,39
04-02-2021,Lok Ma Chau,Arrival,0,0,0,0
04-02-2021,Lok Ma Chau,Departure,0,0,0,0
04-02-2021,Man Kam To,Arrival,0,0,0,0
04-02-2021,Man Kam To,Departure,0,0,0,0
04-02-2021,Sha Tau Kok,Arrival,0,0,0,0
04-02-2021,Sha Tau Kok,Departure,0,0,0,0
04-02-2021,Shenzhen Bay,Arrival,1255,59,1,1315
04-02-2021,Shenzhen Bay,Departure,434,35,0,469
04-02-2021,China Ferry Terminal,Arrival,0,0,0,0
04-02-2021,China Ferry Terminal,Departure,0,0,0,0
04-02-2021,Harbour Control,Arrival,0,0,0,0
04-02-2021,Harbour Control,Departure,0,0,0,0
04-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
04-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
04-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
04-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
04-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
04-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
05-02-2021,Airport,Arrival,439,0,21,460
05-02-2021,Airport,Departure,560,8,34,602
05-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
05-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
05-02-2021,Hung Hom,Arrival,0,0,0,0
05-02-2021,Hung Hom,Departure,0,0,0,0
05-02-2021,Lo Wu,Arrival,0,0,0,0
05-02-2021,Lo Wu,Departure,0,0,0,0
05-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
05-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
05-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
05-02-2021,Heung Yuen Wai,Departure,0,0,0,0
05-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,301,4,9,314
05-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,67,7,0,74
05-02-2021,Lok Ma Chau,Arrival,0,0,0,0
05-02-2021,Lok Ma Chau,Departure,0,0,0,0
05-02-2021,Man Kam To,Arrival,0,0,0,0
05-02-2021,Man Kam To,Departure,0,0,0,0
05-02-2021,Sha Tau Kok,Arrival,0,0,0,0
05-02-2021,Sha Tau Kok,Departure,0,0,0,0
05-02-2021,Shenzhen Bay,Arrival,2128,72,0,2200
05-02-2021,Shenzhen Bay,Departure,316,44,0,360
05-02-2021,China Ferry Terminal,Arrival,0,0,0,0
05-02-2021,China Ferry Terminal,Departure,0,0,0,0
05-02-2021,Harbour Control,Arrival,0,0,0,0
05-02-2021,Harbour Control,Departure,0,0,0,0
05-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
05-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
05-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
05-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
05-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
05-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
06-02-2021,Airport,Arrival,486,2,20,508
06-02-2021,Airport,Departure,592,2,43,637
06-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
06-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
06-02-2021,Hung Hom,Arrival,0,0,0,0
06-02-2021,Hung Hom,Departure,0,0,0,0
06-02-2021,Lo Wu,Arrival,0,0,0,0
06-02-2021,Lo Wu,Departure,0,0,0,0
06-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
06-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
06-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
06-02-2021,Heung Yuen Wai,Departure,0,0,0,0
06-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,289,7,2,298
06-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,52,0,0,52
06-02-2021,Lok Ma Chau,Arrival,0,0,0,0
06-02-2021,Lok Ma Chau,Departure,0,0,0,0
06-02-2021,Man Kam To,Arrival,0,0,0,0
06-02-2021,Man Kam To,Departure,0,0,0,0
06-02-2021,Sha Tau Kok,Arrival,0,0,0,0
06-02-2021,Sha Tau Kok,Departure,0,0,0,0
06-02-2021,Shenzhen Bay,Arrival,1860,79,1,1940
06-02-2021,Shenzhen Bay,Departure,264,28,2,294
06-02-2021,China Ferry Terminal,Arrival,0,0,0,0
06-02-2021,China Ferry Terminal,Departure,0,0,0,0
06-02-2021,Harbour Control,Arrival,0,0,0,0
06-02-2021,Harbour Control,Departure,0,0,0,0
06-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
06-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
06-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
06-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
06-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
06-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
07-02-2021,Airport,Arrival,569,7,22,598
07-02-2021,Airport,Departure,557,4,42,603
07-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
07-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
07-02-2021,Hung Hom,Arrival,0,0,0,0
07-02-2021,Hung Hom,Departure,0,0,0,0
07-02-2021,Lo Wu,Arrival,0,0,0,0
07-02-2021,Lo Wu,Departure,0,0,0,0
07-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
07-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
07-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
07-02-2021,Heung Yuen Wai,Departure,0,0,0,0
07-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,205,4,1,210
07-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,49,3,0,52
07-02-2021,Lok Ma Chau,Arrival,0,0,0,0
07-02-2021,Lok Ma Chau,Departure,0,0,0,0
07-02-2021,Man Kam To,Arrival,0,0,0,0
07-02-2021,Man Kam To,Departure,0,0,0,0
07-02-2021,Sha Tau Kok,Arrival,0,0,0,0
07-02-2021,Sha Tau Kok,Departure,0,0,0,0
07-02-2021,Shenzhen Bay,Arrival,1749,76,2,1827
07-02-2021,Shenzhen Bay,Departure,228,25,1,254
07-02-2021,China Ferry Terminal,Arrival,0,0,0,0
07-02-2021,China Ferry Terminal,Departure,0,0,0,0
07-02-2021,Harbour Control,Arrival,0,0,0,0
07-02-2021,Harbour Control,Departure,0,0,0,0
07-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
07-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
07-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
07-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
07-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
07-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
08-02-2021,Airport,Arrival,202,0,4,206
08-02-2021,Airport,Departure,408,1,14,423
08-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
08-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
08-02-2021,Hung Hom,Arrival,0,0,0,0
08-02-2021,Hung Hom,Departure,0,0,0,0
08-02-2021,Lo Wu,Arrival,0,0,0,0
08-02-2021,Lo Wu,Departure,0,0,0,0
08-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
08-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
08-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
08-02-2021,Heung Yuen Wai,Departure,0,0,0,0
08-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,132,3,2,137
08-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,63,1,0,64
08-02-2021,Lok Ma Chau,Arrival,0,0,0,0
08-02-2021,Lok Ma Chau,Departure,0,0,0,0
08-02-2021,Man Kam To,Arrival,0,0,0,0
08-02-2021,Man Kam To,Departure,0,0,0,0
08-02-2021,Sha Tau Kok,Arrival,0,0,0,0
08-02-2021,Sha Tau Kok,Departure,0,0,0,0
08-02-2021,Shenzhen Bay,Arrival,1120,80,4,1204
08-02-2021,Shenzhen Bay,Departure,205,13,4,222
08-02-2021,China Ferry Terminal,Arrival,0,0,0,0
08-02-2021,China Ferry Terminal,Departure,0,0,0,0
08-02-2021,Harbour Control,Arrival,0,0,0,0
08-02-2021,Harbour Control,Departure,0,0,0,0
08-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
08-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
08-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
08-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
08-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
08-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
09-02-2021,Airport,Arrival,391,1,8,400
09-02-2021,Airport,Departure,590,5,41,636
09-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
09-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
09-02-2021,Hung Hom,Arrival,0,0,0,0
09-02-2021,Hung Hom,Departure,0,0,0,0
09-02-2021,Lo Wu,Arrival,0,0,0,0
09-02-2021,Lo Wu,Departure,0,0,0,0
09-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
09-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
09-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
09-02-2021,Heung Yuen Wai,Departure,0,0,0,0
09-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,167,3,3,173
09-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,50,4,1,55
09-02-2021,Lok Ma Chau,Arrival,0,0,0,0
09-02-2021,Lok Ma Chau,Departure,0,0,0,0
09-02-2021,Man Kam To,Arrival,0,0,0,0
09-02-2021,Man Kam To,Departure,0,0,0,0
09-02-2021,Sha Tau Kok,Arrival,0,0,0,0
09-02-2021,Sha Tau Kok,Departure,0,0,0,0
09-02-2021,Shenzhen Bay,Arrival,1246,74,1,1321
09-02-2021,Shenzhen Bay,Departure,255,30,2,287
09-02-2021,China Ferry Terminal,Arrival,0,0,0,0
09-02-2021,China Ferry Terminal,Departure,0,0,0,0
09-02-2021,Harbour Control,Arrival,0,0,0,0
09-02-2021,Harbour Control,Departure,0,0,0,0
09-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
09-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
09-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
09-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
09-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
09-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
10-02-2021,Airport,Arrival,580,3,6,589
10-02-2021,Airport,Departure,409,0,33,442
10-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
10-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
10-02-2021,Hung Hom,Arrival,0,0,0,0
10-02-2021,Hung Hom,Departure,0,0,0,0
10-02-2021,Lo Wu,Arrival,0,0,0,0
10-02-2021,Lo Wu,Departure,0,0,0,0
10-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
10-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
10-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
10-02-2021,Heung Yuen Wai,Departure,0,0,0,0
10-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,158,2,3,163
10-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,45,5,0,50
10-02-2021,Lok Ma Chau,Arrival,0,0,0,0
10-02-2021,Lok Ma Chau,Departure,0,0,0,0
10-02-2021,Man Kam To,Arrival,0,0,0,0
10-02-2021,Man Kam To,Departure,0,0,0,0
10-02-2021,Sha Tau Kok,Arrival,0,0,0,0
10-02-2021,Sha Tau Kok,Departure,0,0,0,0
10-02-2021,Shenzhen Bay,Arrival,1052,79,1,1132
10-02-2021,Shenzhen Bay,Departure,282,27,1,310
10-02-2021,China Ferry Terminal,Arrival,0,0,0,0
10-02-2021,China Ferry Terminal,Departure,0,0,0,0
10-02-2021,Harbour Control,Arrival,0,0,0,0
10-02-2021,Harbour Control,Departure,0,0,0,0
10-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
10-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
10-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
10-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
10-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
10-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
11-02-2021,Airport,Arrival,288,0,8,296
11-02-2021,Airport,Departure,517,0,16,533
11-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
11-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
11-02-2021,Hung Hom,Arrival,0,0,0,0
11-02-2021,Hung Hom,Departure,0,0,0,0
11-02-2021,Lo Wu,Arrival,0,0,0,0
11-02-2021,Lo Wu,Departure,0,0,0,0
11-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
11-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
11-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
11-02-2021,Heung Yuen Wai,Departure,0,0,0,0
11-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,85,3,0,88
11-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,40,0,0,40
11-02-2021,Lok Ma Chau,Arrival,0,0,0,0
11-02-2021,Lok Ma Chau,Departure,0,0,0,0
11-02-2021,Man Kam To,Arrival,0,0,0,0
11-02-2021,Man Kam To,Departure,0,0,0,0
11-02-2021,Sha Tau Kok,Arrival,0,0,0,0
11-02-2021,Sha Tau Kok,Departure,0,0,0,0
11-02-2021,Shenzhen Bay,Arrival,390,42,0,432
11-02-2021,Shenzhen Bay,Departure,213,21,2,236
11-02-2021,China Ferry Terminal,Arrival,0,0,0,0
11-02-2021,China Ferry Terminal,Departure,0,0,0,0
11-02-2021,Harbour Control,Arrival,0,0,0,0
11-02-2021,Harbour Control,Departure,0,0,0,0
11-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
11-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
11-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
11-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
11-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
11-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
12-02-2021,Airport,Arrival,295,1,14,310
12-02-2021,Airport,Departure,510,3,21,534
12-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
12-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
12-02-2021,Hung Hom,Arrival,0,0,0,0
12-02-2021,Hung Hom,Departure,0,0,0,0
12-02-2021,Lo Wu,Arrival,0,0,0,0
12-02-2021,Lo Wu,Departure,0,0,0,0
12-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
12-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
12-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
12-02-2021,Heung Yuen Wai,Departure,0,0,0,0
12-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,34,2,0,36
12-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,26,1,0,27
12-02-2021,Lok Ma Chau,Arrival,0,0,0,0
12-02-2021,Lok Ma Chau,Departure,0,0,0,0
12-02-2021,Man Kam To,Arrival,0,0,0,0
12-02-2021,Man Kam To,Departure,0,0,0,0
12-02-2021,Sha Tau Kok,Arrival,0,0,0,0
12-02-2021,Sha Tau Kok,Departure,0,0,0,0
12-02-2021,Shenzhen Bay,Arrival,151,18,1,170
12-02-2021,Shenzhen Bay,Departure,183,16,0,199
12-02-2021,China Ferry Terminal,Arrival,0,0,0,0
12-02-2021,China Ferry Terminal,Departure,0,0,0,0
12-02-2021,Harbour Control,Arrival,0,0,0,0
12-02-2021,Harbour Control,Departure,0,0,0,0
12-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
12-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
12-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
12-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
12-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
12-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
13-02-2021,Airport,Arrival,247,0,3,250
13-02-2021,Airport,Departure,410,0,28,438
13-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
13-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
13-02-2021,Hung Hom,Arrival,0,0,0,0
13-02-2021,Hung Hom,Departure,0,0,0,0
13-02-2021,Lo Wu,Arrival,0,0,0,0
13-02-2021,Lo Wu,Departure,0,0,0,0
13-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
13-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
13-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
13-02-2021,Heung Yuen Wai,Departure,0,0,0,0
13-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,34,2,3,39
13-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,46,3,0,49
13-02-2021,Lok Ma Chau,Arrival,0,0,0,0
13-02-2021,Lok Ma Chau,Departure,0,0,0,0
13-02-2021,Man Kam To,Arrival,0,0,0,0
13-02-2021,Man Kam To,Departure,0,0,0,0
13-02-2021,Sha Tau Kok,Arrival,0,0,0,0
13-02-2021,Sha Tau Kok,Departure,0,0,0,0
13-02-2021,Shenzhen Bay,Arrival,305,43,1,349
13-02-2021,Shenzhen Bay,Departure,221,25,3,249
13-02-2021,China Ferry Terminal,Arrival,0,0,0,0
13-02-2021,China Ferry Terminal,Departure,0,0,0,0
13-02-2021,Harbour Control,Arrival,0,0,0,0
13-02-2021,Harbour Control,Departure,0,0,0,0
13-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
13-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
13-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
13-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
13-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
13-02-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0
14-02-2021,Airport,Arrival,519,4,34,557
14-02-2021,Airport,Departure,493,22,25,540
14-02-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0
14-02-2021,Express Rail Link West Kowloon,Departure,0,0,0,0
14-02-2021,Hung Hom,Arrival,0,0,0,0
14-02-2021,Hung Hom,Departure,0,0,0,0
14-02-2021,Lo Wu,Arrival,0,0,0,0
14-02-2021,Lo Wu,Departure,0,0,0,0
14-02-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0
14-02-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0
14-02-2021,Heung Yuen Wai,Arrival,0,0,0,0
14-02-2021,Heung Yuen Wai,Departure,0,0,0,0
14-02-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,67,3,4,74
14-02-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,87,5,1,93
14-02-2021,Lok Ma Chau,Arrival,0,0,0,0
14-02-2021,Lok Ma Chau,Departure,0,0,0,0
14-02-2021,Man Kam To,Arrival,0,0,0,0
14-02-2021,Man Kam To,Departure,0,0,0,0
14-02-2021,Sha Tau Kok,Arrival,0,0,0,0
14-02-2021,Sha Tau Kok,Departure,0,0,0,0
14-02-2021,Shenzhen Bay,Arrival,772,69,1,842
14-02-2021,Shenzhen Bay,Departure,434,45,1,480
14-02-2021,China Ferry Terminal,Arrival,0,0,0,0
14-02-2021,China Ferry Terminal,Departure,0,0,0,0
14-02-2021,Harbour Control,Arrival,0,0,0,0
14-02-2021,Harbour Control,Departure,0,0,0,0
14-02-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0
14-02-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0
14-02-2021,Macau Ferry Terminal,Arrival,0,0,0,0
14-02-2021,Macau Ferry Terminal,Departure,0,0,0,0
14-02-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
